EmployeeID,Name,Department,JobRole,Age,Gender,Education,EducationField,MaritalStatus,HireDate,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,MonthlyIncome,PerformanceRating,JobSatisfaction,Attrition,OverTime,TrainingTimesLastYear
1228,Employee_1228,IT,Manager,30,Female,PhD,Life Sciences,Divorced,2000-03-13,23,7,7,11,3214,2,1,No,No,0
1229,Employee_1229,Marketing,Analyst,55,Male,PhD,Medical,Single,2001-09-15,6,6,6,10,13225,5,1,No,No,1
1230,Employee_1230,Marketing,Team Lead,48,Female,Bachelors,Other,Divorced,2022-12-10,16,3,5,7,11841,1,4,Yes,No,0
1231,Employee_1231,IT,Consultant,29,Female,Bachelors,Other,Married,2006-02-05,7,4,0,3,16907,4,2,No,Yes,4
1232,Employee_1232,Finance,Executive,31,Female,Masters,Medical,Single,2008-11-03,18,6,1,12,17025,4,2,No,No,3
1233,Employee_1233,Finance,Manager,47,Male,High School,Human Resources,Married,2016-04-22,4,10,9,7,5329,4,1,No,No,3
1234,Employee_1234,IT,Developer,52,Male,PhD,Human Resources,Divorced,2007-03-12,6,5,1,6,14403,5,3,No,No,1
1235,Employee_1235,Sales,Executive,41,Other,High School,Marketing,Married,2015-11-27,18,10,7,7,17662,3,4,No,Yes,1
1236,Employee_1236,IT,Consultant,32,Male,PhD,Human Resources,Divorced,2004-04-15,23,4,4,1,12579,4,3,No,No,5
1237,Employee_1237,HR,Team Lead,27,Male,Masters,Other,Divorced,2007-06-13,7,8,4,10,17781,2,3,No,No,8
1238,Employee_1238,HR,Consultant,42,Female,PhD,Medical,Married,2021-09-07,24,11,5,3,3760,3,2,No,No,8
1239,Employee_1239,Sales,Developer,52,Female,PhD,Human Resources,Married,2020-09-18,21,4,2,2,18230,5,2,No,No,7
1240,Employee_1240,Operations,Analyst,23,Male,Masters,Human Resources,Divorced,2017-09-13,1,12,1,6,3970,4,4,No,No,9
1241,Employee_1241,Sales,Consultant,32,Male,Bachelors,Human Resources,Married,2018-12-06,7,12,2,8,18179,3,3,No,No,8
1242,Employee_1242,HR,Manager,33,Female,High School,Other,Single,2015-07-25,13,5,4,12,13659,4,4,No,No,3
1243,Employee_1243,IT,Consultant,42,Female,Masters,Life Sciences,Single,2021-01-08,9,9,9,14,15650,4,1,No,Yes,2
1244,Employee_1244,Finance,Developer,58,Female,Masters,Human Resources,Divorced,2010-12-04,17,13,8,12,19862,5,1,No,No,0
1245,Employee_1245,HR,Consultant,48,Other,Bachelors,Medical,Single,2003-06-10,24,10,4,13,9274,2,4,No,Yes,5
1246,Employee_1246,IT,Executive,25,Female,PhD,Life Sciences,Divorced,2009-02-24,17,13,5,5,11823,5,3,No,No,5
1247,Employee_1247,Operations,Consultant,50,Other,Bachelors,Human Resources,Divorced,2005-05-20,15,6,9,10,19943,5,2,No,No,1
1248,Employee_1248,HR,Developer,52,Male,PhD,Human Resources,Married,2018-10-02,14,14,2,3,9319,2,1,No,No,0
1249,Employee_1249,Finance,Team Lead,40,Female,High School,Medical,Divorced,2013-06-14,6,1,4,9,4767,3,3,Yes,No,9
1250,Employee_1250,Operations,Developer,40,Other,High School,Marketing,Single,2022-06-04,11,4,3,3,13744,5,2,No,No,1
1251,Employee_1251,HR,Manager,29,Female,High School,Medical,Married,2014-12-21,2,5,6,2,18098,4,3,No,No,2
1252,Employee_1252,HR,Consultant,27,Female,Bachelors,Technical Degree,Single,2008-04-26,0,14,7,5,3569,5,2,No,Yes,9
1253,Employee_1253,Finance,Manager,27,Male,High School,Medical,Single,2002-01-29,23,14,0,11,3143,2,4,No,Yes,1
1254,Employee_1254,Marketing,Analyst,46,Other,Bachelors,Marketing,Single,2000-09-13,10,2,2,2,8020,3,2,No,No,2
1255,Employee_1255,HR,Developer,53,Other,High School,Medical,Divorced,2004-06-17,22,3,8,4,16680,2,4,Yes,No,3
1256,Employee_1256,HR,Developer,51,Female,Bachelors,Life Sciences,Married,2005-02-26,2,11,0,4,15891,4,1,No,No,4
1257,Employee_1257,HR,Team Lead,34,Male,High School,Life Sciences,Divorced,2020-03-21,0,13,7,4,18183,3,2,No,No,7
1258,Employee_1258,Sales,Manager,55,Male,Masters,Medical,Married,2000-03-22,11,1,1,10,6515,5,3,No,Yes,5
1259,Employee_1259,Sales,Executive,50,Male,Bachelors,Life Sciences,Married,2004-11-18,11,6,9,6,16045,3,2,No,No,0
1260,Employee_1260,Finance,Analyst,55,Female,Masters,Marketing,Married,2017-11-02,19,1,9,13,7953,5,1,No,No,5
1261,Employee_1261,IT,Developer,39,Male,High School,Technical Degree,Divorced,2018-02-05,15,13,4,4,6334,5,2,Yes,Yes,1
1262,Employee_1262,Operations,Analyst,29,Male,Bachelors,Technical Degree,Single,2016-05-22,4,10,2,0,7160,1,4,No,No,5
1263,Employee_1263,Sales,Developer,38,Male,High School,Marketing,Married,2015-08-13,12,11,6,6,16553,5,3,No,No,5
1264,Employee_1264,Finance,Consultant,21,Other,Bachelors,Human Resources,Married,2005-07-28,2,1,1,6,5832,5,3,No,Yes,0
1265,Employee_1265,Sales,Developer,37,Male,PhD,Human Resources,Single,2013-12-22,4,13,7,9,9875,5,3,No,Yes,3
1266,Employee_1266,Operations,Team Lead,42,Male,Masters,Technical Degree,Single,2022-11-22,0,4,0,2,14252,1,4,Yes,Yes,9
1267,Employee_1267,IT,Developer,32,Female,PhD,Life Sciences,Single,2019-04-18,14,4,5,5,16102,3,2,No,No,2
1268,Employee_1268,Sales,Analyst,38,Other,High School,Life Sciences,Divorced,2010-04-27,22,5,2,13,16197,1,2,Yes,No,7
1269,Employee_1269,Marketing,Analyst,22,Male,Bachelors,Human Resources,Single,2014-04-24,1,1,0,4,15087,2,1,No,No,3
1270,Employee_1270,IT,Team Lead,44,Male,Masters,Technical Degree,Divorced,2000-08-11,20,13,9,0,19927,5,2,Yes,No,9
1271,Employee_1271,IT,Team Lead,59,Other,Masters,Medical,Married,2022-03-05,13,14,0,6,10842,1,1,No,No,6
1272,Employee_1272,Sales,Analyst,24,Other,Masters,Other,Single,2018-04-07,17,13,2,3,17920,1,4,Yes,Yes,2
1273,Employee_1273,Operations,Analyst,43,Male,High School,Medical,Married,2006-04-25,23,13,5,1,6873,3,3,No,No,9
1274,Employee_1274,Sales,Developer,24,Other,High School,Life Sciences,Married,2001-08-20,2,8,6,13,12195,3,1,No,No,6
1275,Employee_1275,HR,Manager,41,Male,Masters,Marketing,Single,2000-03-25,0,1,3,13,14976,3,2,No,No,1
1276,Employee_1276,HR,Analyst,47,Other,Bachelors,Other,Divorced,2002-09-16,21,0,2,1,8166,4,3,No,No,4
1277,Employee_1277,IT,Executive,31,Male,High School,Human Resources,Married,2008-04-03,14,3,2,7,16064,3,4,Yes,Yes,4
1278,Employee_1278,HR,Manager,44,Other,High School,Life Sciences,Married,2020-10-16,10,1,3,12,7570,5,1,No,No,3
1279,Employee_1279,HR,Executive,47,Male,High School,Other,Divorced,2020-10-09,15,6,2,2,4959,1,4,No,Yes,3
1280,Employee_1280,HR,Manager,56,Other,PhD,Marketing,Married,2016-08-16,13,3,3,5,17765,2,3,No,No,5
1281,Employee_1281,Operations,Analyst,47,Other,Masters,Marketing,Single,2008-11-20,23,1,5,7,6501,2,4,No,No,1
1282,Employee_1282,Marketing,Team Lead,48,Male,Bachelors,Human Resources,Divorced,2018-08-16,6,9,8,6,3104,2,3,No,Yes,2
1283,Employee_1283,HR,Team Lead,54,Female,High School,Marketing,Single,2014-10-19,5,4,9,2,18529,5,1,No,No,9
1284,Employee_1284,Operations,Analyst,22,Other,Bachelors,Marketing,Single,2014-03-23,20,12,9,8,6636,1,4,No,No,6
1285,Employee_1285,HR,Manager,46,Male,High School,Other,Single,2001-12-28,23,8,6,10,6744,4,2,No,No,9
1286,Employee_1286,Marketing,Analyst,35,Female,High School,Human Resources,Married,2012-05-14,14,13,6,12,9518,4,4,No,Yes,4
1287,Employee_1287,Sales,Manager,44,Female,Bachelors,Other,Married,2009-01-08,13,3,6,1,9293,3,3,No,No,3
1288,Employee_1288,IT,Consultant,39,Male,Bachelors,Technical Degree,Divorced,2021-02-28,19,10,4,7,16194,4,4,No,No,8
1289,Employee_1289,Finance,Analyst,27,Other,Bachelors,Other,Married,2001-02-27,6,0,6,6,10126,1,4,No,No,7
1290,Employee_1290,Sales,Consultant,37,Male,Masters,Medical,Single,2015-07-19,17,7,7,9,4043,3,1,Yes,No,8
1291,Employee_1291,Marketing,Executive,24,Other,Bachelors,Technical Degree,Divorced,2021-11-30,8,7,6,1,13415,5,3,No,No,7
1292,Employee_1292,Marketing,Consultant,56,Female,Bachelors,Medical,Divorced,2011-11-11,23,13,2,4,4672,2,4,Yes,No,1
1293,Employee_1293,IT,Analyst,50,Other,Bachelors,Medical,Single,2021-07-02,11,9,9,11,17033,2,2,Yes,No,3
1294,Employee_1294,HR,Manager,34,Male,Bachelors,Human Resources,Married,2000-11-14,19,9,8,4,3123,3,1,Yes,No,2
1295,Employee_1295,Finance,Developer,40,Male,Bachelors,Technical Degree,Divorced,2014-02-22,6,4,9,9,10389,3,1,No,No,9
1296,Employee_1296,Finance,Consultant,49,Female,Bachelors,Other,Married,2017-04-23,16,13,5,1,7377,3,2,No,Yes,9
1297,Employee_1297,Finance,Team Lead,46,Male,Bachelors,Human Resources,Divorced,2014-08-18,20,7,7,7,10985,1,1,No,No,0
1298,Employee_1298,Sales,Developer,39,Other,High School,Other,Single,2018-07-28,17,13,5,10,18737,3,3,No,No,3
1299,Employee_1299,Marketing,Analyst,28,Male,Bachelors,Technical Degree,Single,2010-05-30,17,0,3,1,12530,1,2,No,No,6
1300,Employee_1300,Finance,Manager,58,Male,Bachelors,Marketing,Divorced,2002-10-22,17,1,0,6,4445,3,2,No,No,4
1301,Employee_1301,Operations,Team Lead,40,Male,PhD,Other,Single,2019-01-09,1,13,6,5,18805,1,2,No,No,4
1302,Employee_1302,Finance,Analyst,21,Other,Bachelors,Life Sciences,Single,2006-10-24,4,3,7,6,15538,1,3,No,No,5
1303,Employee_1303,HR,Developer,36,Other,PhD,Technical Degree,Single,2002-12-23,3,2,3,8,13482,4,1,Yes,No,9
1304,Employee_1304,Sales,Team Lead,21,Female,Bachelors,Technical Degree,Married,2021-03-31,16,13,8,4,9000,4,4,No,No,2
1305,Employee_1305,Operations,Analyst,55,Other,Bachelors,Marketing,Divorced,2001-08-21,10,2,7,6,18907,3,1,No,No,1
1306,Employee_1306,Operations,Team Lead,28,Male,High School,Marketing,Married,2020-11-03,5,11,9,10,13805,3,4,Yes,Yes,6
1307,Employee_1307,Marketing,Executive,28,Male,PhD,Medical,Single,2020-11-03,2,8,1,10,13702,1,2,Yes,No,8
1308,Employee_1308,IT,Team Lead,22,Other,Masters,Life Sciences,Single,2017-11-14,7,8,9,13,18911,1,3,No,No,8
1309,Employee_1309,HR,Executive,48,Other,Bachelors,Life Sciences,Divorced,2021-06-22,1,14,7,3,10567,4,3,No,Yes,2
1310,Employee_1310,HR,Consultant,51,Female,High School,Life Sciences,Divorced,2009-05-27,23,7,3,3,3239,5,4,No,Yes,0
1311,Employee_1311,HR,Team Lead,36,Other,Masters,Other,Married,2021-01-25,21,10,9,9,7391,2,3,No,No,1
1312,Employee_1312,Finance,Team Lead,31,Female,PhD,Technical Degree,Divorced,2009-04-06,4,6,8,8,9218,2,2,No,No,7
1313,Employee_1313,IT,Team Lead,34,Female,Bachelors,Technical Degree,Married,2022-10-02,9,13,2,6,19865,5,4,Yes,Yes,4
1314,Employee_1314,Sales,Executive,57,Other,High School,Human Resources,Married,2002-07-16,5,13,2,7,9968,5,1,Yes,No,8
1315,Employee_1315,Marketing,Analyst,53,Female,Masters,Medical,Divorced,2011-05-10,12,7,6,8,19368,2,3,No,No,2
1316,Employee_1316,Sales,Developer,28,Female,Masters,Marketing,Divorced,2005-01-12,5,10,7,10,4393,4,1,Yes,No,0
1317,Employee_1317,Operations,Team Lead,54,Male,Masters,Marketing,Divorced,2001-03-22,3,3,5,6,16255,2,3,Yes,Yes,2
1318,Employee_1318,HR,Consultant,33,Male,Masters,Marketing,Divorced,2016-07-11,0,6,5,4,15327,5,3,No,No,3
1319,Employee_1319,IT,Developer,36,Male,Masters,Human Resources,Married,2018-11-10,1,10,9,3,14629,2,2,No,No,5
1320,Employee_1320,Sales,Developer,56,Other,High School,Human Resources,Divorced,2016-05-06,15,7,7,14,6006,2,2,No,No,0
1321,Employee_1321,Sales,Team Lead,59,Male,Bachelors,Technical Degree,Single,2000-06-08,7,3,9,10,6351,5,4,No,Yes,0
1322,Employee_1322,HR,Executive,41,Female,PhD,Human Resources,Single,2007-08-29,24,11,9,3,4011,4,2,Yes,No,0
1323,Employee_1323,Operations,Manager,37,Male,Masters,Human Resources,Divorced,2004-12-30,19,4,1,11,5753,2,1,No,No,5
1324,Employee_1324,Operations,Manager,59,Male,High School,Marketing,Single,2012-02-20,13,7,4,6,4938,3,2,No,No,4
1325,Employee_1325,HR,Manager,54,Other,Bachelors,Other,Married,2012-02-13,14,13,1,0,15429,3,2,No,Yes,7
1326,Employee_1326,Sales,Team Lead,38,Other,High School,Other,Single,2007-12-07,7,13,2,10,17948,2,3,Yes,No,7
1327,Employee_1327,Operations,Developer,56,Other,PhD,Human Resources,Divorced,2008-03-02,9,12,6,0,16587,5,2,Yes,Yes,7
1328,Employee_1328,Sales,Manager,56,Other,High School,Medical,Single,2010-07-07,5,1,0,7,12619,3,1,No,Yes,3
1329,Employee_1329,Finance,Consultant,25,Male,Masters,Human Resources,Single,2002-11-30,16,3,3,5,6700,2,2,Yes,Yes,3
1330,Employee_1330,IT,Team Lead,48,Female,Bachelors,Other,Divorced,2001-04-14,21,3,6,0,7894,5,4,Yes,No,2
1331,Employee_1331,HR,Team Lead,25,Female,High School,Other,Married,2012-03-27,6,14,4,10,19842,3,1,No,No,5
1332,Employee_1332,Marketing,Team Lead,24,Male,Bachelors,Life Sciences,Married,2011-01-31,13,9,4,4,8939,4,2,Yes,No,9
1333,Employee_1333,Marketing,Executive,23,Female,Masters,Human Resources,Divorced,2003-08-21,16,14,2,11,16898,5,2,No,No,7
1334,Employee_1334,HR,Consultant,53,Female,PhD,Technical Degree,Single,2018-10-01,10,12,7,7,15105,3,3,Yes,No,6
1335,Employee_1335,Operations,Analyst,23,Male,PhD,Medical,Married,2021-03-09,24,3,2,0,3111,1,2,No,No,4
1336,Employee_1336,IT,Executive,28,Other,Bachelors,Human Resources,Divorced,2003-03-03,21,0,6,12,15817,1,2,No,No,3
1337,Employee_1337,Operations,Developer,43,Male,Masters,Technical Degree,Married,2007-03-04,7,5,0,9,12608,5,4,No,No,2
1338,Employee_1338,Marketing,Team Lead,26,Other,PhD,Other,Divorced,2003-08-28,7,10,2,7,19956,3,2,No,No,2
1339,Employee_1339,Finance,Executive,47,Female,High School,Medical,Married,2000-07-12,8,2,0,2,18301,4,2,No,Yes,7
1340,Employee_1340,HR,Manager,42,Other,Bachelors,Human Resources,Divorced,2010-11-10,0,1,3,9,14083,5,4,No,Yes,3
1341,Employee_1341,Marketing,Analyst,54,Other,Bachelors,Medical,Married,2014-10-09,12,12,2,13,8888,5,2,Yes,No,0
1342,Employee_1342,Marketing,Team Lead,21,Female,Masters,Other,Divorced,2017-09-09,21,10,8,13,9444,4,2,Yes,No,4
1343,Employee_1343,Operations,Executive,56,Other,Masters,Other,Single,2021-02-02,8,9,1,9,8831,2,4,No,No,1
1344,Employee_1344,HR,Manager,47,Female,PhD,Life Sciences,Divorced,2016-09-14,7,7,4,2,18640,2,2,No,Yes,9
1345,Employee_1345,IT,Manager,29,Female,Bachelors,Marketing,Single,2014-07-11,3,6,9,3,7511,4,3,Yes,No,2
1346,Employee_1346,Operations,Executive,45,Male,High School,Human Resources,Divorced,2005-09-27,20,6,2,7,6717,4,1,No,No,4
1347,Employee_1347,HR,Executive,34,Male,High School,Medical,Single,2010-07-17,24,6,2,12,15146,3,1,No,No,3
1348,Employee_1348,Sales,Consultant,38,Male,High School,Technical Degree,Divorced,2003-11-14,4,1,4,9,10053,4,2,No,No,2
1349,Employee_1349,Marketing,Consultant,38,Female,High School,Life Sciences,Single,2013-10-29,8,12,1,7,15182,1,1,No,No,1
1350,Employee_1350,Sales,Consultant,47,Other,Masters,Marketing,Divorced,2016-08-10,16,4,4,14,3588,1,4,No,No,9
1351,Employee_1351,IT,Consultant,29,Other,PhD,Technical Degree,Married,2004-06-10,8,0,2,1,18879,2,1,No,No,7
1352,Employee_1352,Sales,Developer,32,Male,Masters,Life Sciences,Married,2001-05-10,8,1,1,12,9481,1,3,No,No,6
1353,Employee_1353,IT,Team Lead,38,Male,High School,Human Resources,Married,2022-10-04,5,9,4,1,18947,1,1,No,No,8
1354,Employee_1354,HR,Consultant,34,Male,High School,Technical Degree,Married,2010-08-20,22,0,2,10,4264,3,2,No,No,0
1355,Employee_1355,Finance,Manager,30,Female,PhD,Medical,Divorced,2019-10-04,21,11,7,4,6481,2,4,No,No,0
1356,Employee_1356,Finance,Developer,40,Female,Bachelors,Other,Married,2011-10-23,19,5,1,0,18370,3,3,No,No,9
1357,Employee_1357,HR,Manager,42,Male,Masters,Life Sciences,Divorced,2002-02-15,22,12,6,7,14437,5,4,No,Yes,3
1358,Employee_1358,Operations,Executive,54,Female,PhD,Life Sciences,Single,2007-09-24,1,8,7,8,9683,1,3,Yes,No,3
1359,Employee_1359,Marketing,Manager,58,Male,High School,Human Resources,Married,2022-12-02,2,7,6,3,19574,1,4,No,Yes,7
1360,Employee_1360,IT,Manager,25,Other,High School,Life Sciences,Married,2002-01-25,10,5,1,7,10225,3,3,No,No,3
1361,Employee_1361,Sales,Team Lead,50,Female,Bachelors,Marketing,Married,2003-11-20,19,6,8,14,19296,5,4,Yes,No,5
1362,Employee_1362,Finance,Executive,21,Female,PhD,Medical,Married,2003-10-30,2,2,9,13,10401,1,4,No,Yes,4
1363,Employee_1363,Sales,Manager,46,Female,PhD,Other,Divorced,2015-07-07,8,9,5,1,16639,4,3,No,No,9
1364,Employee_1364,Sales,Analyst,27,Female,High School,Human Resources,Married,2007-12-17,12,1,8,10,8612,3,3,No,Yes,5
1365,Employee_1365,Sales,Developer,27,Other,Bachelors,Marketing,Married,2008-10-20,19,7,2,6,10125,2,2,Yes,No,4
1366,Employee_1366,Operations,Consultant,25,Other,Masters,Human Resources,Divorced,2015-08-24,13,4,8,4,12765,5,2,Yes,Yes,7
1367,Employee_1367,Marketing,Consultant,40,Female,High School,Human Resources,Single,2001-11-10,9,6,2,13,15596,1,2,No,Yes,2
1368,Employee_1368,Finance,Manager,48,Other,High School,Medical,Divorced,2016-02-19,16,3,2,13,18355,1,3,Yes,No,3
1369,Employee_1369,Sales,Manager,43,Male,Bachelors,Life Sciences,Single,2021-04-10,11,3,7,9,18264,2,3,No,No,2
1370,Employee_1370,Sales,Developer,28,Other,Bachelors,Human Resources,Single,2022-05-06,11,14,5,13,3347,1,3,No,Yes,2
1371,Employee_1371,Operations,Manager,36,Male,PhD,Technical Degree,Divorced,2013-05-27,23,12,0,2,19109,4,4,No,Yes,1
1372,Employee_1372,Finance,Executive,26,Female,High School,Medical,Married,2007-06-15,19,4,1,2,10592,4,1,Yes,No,5
1373,Employee_1373,Operations,Manager,31,Male,Masters,Medical,Divorced,2000-04-05,8,14,9,0,12313,5,2,No,No,0
1374,Employee_1374,Sales,Executive,33,Male,High School,Technical Degree,Married,2009-12-15,11,3,7,0,15434,4,1,No,Yes,2
1375,Employee_1375,IT,Executive,22,Other,Bachelors,Medical,Divorced,2005-03-30,8,4,6,10,9769,5,3,No,No,2
1376,Employee_1376,Finance,Executive,22,Female,Masters,Human Resources,Single,2022-02-12,24,6,7,7,9187,5,1,No,Yes,0
1377,Employee_1377,Sales,Consultant,33,Other,High School,Marketing,Divorced,2010-12-18,10,13,7,9,17565,3,1,Yes,No,0
1378,Employee_1378,Marketing,Developer,39,Other,PhD,Life Sciences,Single,2020-09-28,8,11,5,4,5882,1,4,Yes,Yes,9
1379,Employee_1379,Operations,Executive,53,Female,Masters,Other,Divorced,2004-06-08,12,5,6,7,9279,1,2,Yes,No,9
1380,Employee_1380,IT,Manager,57,Female,Bachelors,Marketing,Divorced,2011-01-28,12,6,5,3,14848,4,2,No,Yes,5
1381,Employee_1381,Operations,Team Lead,45,Other,PhD,Medical,Married,2005-10-03,12,6,0,6,14060,1,2,Yes,Yes,8
1382,Employee_1382,HR,Executive,58,Other,PhD,Technical Degree,Divorced,2005-06-20,12,8,4,9,6854,5,3,No,No,2
1383,Employee_1383,Marketing,Manager,38,Male,PhD,Medical,Married,2007-04-20,6,1,9,14,3753,5,4,No,No,8
1384,Employee_1384,HR,Manager,49,Male,Bachelors,Medical,Divorced,2013-02-27,11,14,0,10,18296,2,1,Yes,Yes,6
1385,Employee_1385,HR,Analyst,57,Other,Bachelors,Medical,Single,2019-08-22,8,12,1,4,11701,1,4,No,No,2
1386,Employee_1386,Sales,Manager,31,Other,High School,Other,Divorced,2013-08-16,22,2,4,3,15845,1,1,No,Yes,0
1387,Employee_1387,IT,Analyst,43,Other,PhD,Life Sciences,Married,2004-03-28,23,13,1,14,14363,4,2,Yes,Yes,4
1388,Employee_1388,Operations,Manager,43,Other,Masters,Medical,Married,2005-07-14,1,14,3,10,15988,4,1,No,No,9
1389,Employee_1389,Sales,Executive,55,Other,Masters,Medical,Divorced,2010-02-12,11,14,2,12,5656,3,1,Yes,No,1
1390,Employee_1390,Marketing,Consultant,23,Female,PhD,Other,Single,2009-02-09,3,2,8,14,6468,4,3,No,No,1
1391,Employee_1391,Operations,Analyst,38,Other,Bachelors,Medical,Divorced,2002-06-04,19,14,9,4,8726,5,1,No,No,4
1392,Employee_1392,HR,Analyst,29,Other,High School,Technical Degree,Married,2019-10-26,3,10,4,3,7302,5,2,No,No,9
1393,Employee_1393,Sales,Analyst,40,Male,Bachelors,Human Resources,Divorced,2012-04-27,2,5,1,14,14618,1,2,No,No,4
1394,Employee_1394,Marketing,Executive,44,Female,Bachelors,Other,Married,2021-08-22,16,11,9,2,5312,2,4,No,No,9
1395,Employee_1395,Marketing,Team Lead,37,Male,PhD,Medical,Divorced,2009-06-28,5,0,5,7,3069,1,1,No,No,6
1396,Employee_1396,Operations,Executive,32,Other,PhD,Medical,Married,2001-02-23,4,13,5,5,15523,2,2,No,No,5
1397,Employee_1397,HR,Team Lead,53,Other,High School,Other,Divorced,2001-07-20,10,8,4,0,8479,4,2,No,No,2
1398,Employee_1398,Operations,Executive,26,Other,PhD,Medical,Divorced,2007-11-26,2,4,2,9,12059,3,1,No,No,2
1399,Employee_1399,Operations,Manager,50,Other,Bachelors,Life Sciences,Divorced,2010-12-27,11,5,7,5,6808,3,1,Yes,No,4
1400,Employee_1400,Operations,Executive,26,Other,Masters,Technical Degree,Single,2005-04-21,22,6,4,7,10895,3,1,No,No,1
1401,Employee_1401,Sales,Team Lead,43,Female,PhD,Marketing,Married,2017-10-02,5,0,9,13,15425,4,4,No,No,2
1402,Employee_1402,IT,Developer,27,Female,High School,Other,Single,2014-06-09,14,2,8,3,15838,2,2,Yes,No,9
1403,Employee_1403,Marketing,Manager,46,Female,High School,Human Resources,Single,2012-10-26,19,13,3,1,17865,1,3,Yes,No,0
1404,Employee_1404,Sales,Analyst,23,Female,Bachelors,Medical,Single,2012-03-05,24,8,3,3,19708,3,3,No,No,0
1405,Employee_1405,Operations,Executive,45,Female,PhD,Marketing,Divorced,2020-06-30,19,4,1,8,14439,1,1,No,No,8
1406,Employee_1406,IT,Consultant,23,Male,High School,Marketing,Married,2021-06-23,24,1,2,6,3956,3,2,No,Yes,2
1407,Employee_1407,HR,Manager,35,Male,Bachelors,Life Sciences,Married,2019-04-21,2,13,6,9,9601,2,2,No,No,4
1408,Employee_1408,Operations,Team Lead,59,Female,Bachelors,Life Sciences,Single,2015-12-24,13,2,5,12,8912,4,1,No,No,2
1409,Employee_1409,IT,Analyst,24,Other,PhD,Other,Single,2003-12-12,22,5,6,14,7583,2,4,No,Yes,9
1410,Employee_1410,HR,Team Lead,58,Other,PhD,Marketing,Single,2016-05-20,22,11,6,6,6034,2,4,No,No,2
1411,Employee_1411,Operations,Manager,41,Other,PhD,Medical,Single,2012-01-27,0,2,8,13,7438,5,3,No,No,8
1412,Employee_1412,Marketing,Manager,50,Female,Bachelors,Human Resources,Married,2015-07-26,0,12,2,12,8739,3,1,No,No,6
1413,Employee_1413,Finance,Manager,27,Female,Bachelors,Medical,Single,2018-01-25,1,10,5,1,9640,2,4,No,No,9
1414,Employee_1414,Finance,Manager,33,Other,Masters,Technical Degree,Divorced,2002-10-14,19,0,1,2,13106,5,2,No,No,0
1415,Employee_1415,Marketing,Team Lead,27,Male,Bachelors,Technical Degree,Single,2001-03-19,12,4,2,6,5350,1,2,No,Yes,1
1416,Employee_1416,IT,Developer,43,Male,High School,Technical Degree,Married,2004-12-07,17,12,5,4,3628,2,4,Yes,No,6
1417,Employee_1417,Finance,Manager,27,Male,Bachelors,Other,Divorced,2006-02-19,9,9,0,7,3052,4,3,No,No,0
1418,Employee_1418,Operations,Analyst,30,Male,PhD,Other,Married,2014-01-28,9,10,7,6,9352,5,1,No,No,0
1419,Employee_1419,HR,Team Lead,34,Other,Bachelors,Medical,Divorced,2002-10-24,12,6,3,3,4561,4,3,No,No,5
1420,Employee_1420,Marketing,Executive,25,Male,PhD,Life Sciences,Single,2001-04-17,20,10,4,10,4238,5,3,No,Yes,9
1421,Employee_1421,Sales,Executive,39,Female,Bachelors,Other,Divorced,2007-02-24,1,10,4,3,16562,3,1,Yes,No,1
1422,Employee_1422,Finance,Team Lead,57,Female,Masters,Marketing,Married,2012-09-25,23,4,5,7,4747,1,2,No,No,8
1423,Employee_1423,IT,Team Lead,53,Female,Bachelors,Marketing,Divorced,2002-05-31,5,0,0,8,6746,4,3,No,No,6
